timestamp_ms,emg_adc,emg_rms,flex_thumb,flex_index,flex_middle,flex_ring,flex_pinky,fsr_thumb,fsr_index,fsr_middle,spike_rate,membrane_potential,servo_angle,gesture_class,gesture_id
3750,597,0.584,813,788,769,661,688,198,83,167,0,0.1,88,2,2
3760,640,0.626,667,838,692,782,835,85,183,92,1,0.263,93,2,2
3770,599,0.586,542,588,647,594,650,81,199,101,0,0.159,86,2,2
3780,526,0.514,705,613,771,582,678,161,195,159,0,0.01,101,2,2
3790,632,0.618,511,625,552,830,782,91,96,85,1,0.267,34,2,2
3800,597,0.584,568,617,558,532,817,129,191,184,0,0.136,48,2,2
3810,642,0.628,546,666,788,640,583,133,86,158,1,0.16,116,2,2
3820,647,0.632,809,747,528,779,837,142,153,184,1,0.122,86,2,2
3830,581,0.568,656,701,516,821,505,137,148,107,0,0.111,91,2,2
3840,601,0.587,718,676,703,570,765,177,168,114,0,0.126,109,2,2
3850,543,0.531,573,665,521,653,794,170,108,190,0,0.059,49,2,2
3860,627,0.613,583,821,808,789,822,85,158,106,1,0.21,39,2,2
3870,615,0.601,547,825,732,599,558,81,108,147,0,0.023,94,2,2
3880,529,0.517,808,578,814,649,547,100,199,101,0,0.136,59,2,2
3890,547,0.535,800,567,506,804,636,115,162,80,0,0.08,39,2,2
3900,565,0.552,605,787,761,675,665,96,153,193,0,0.087,56,2,2
3910,604,0.59,626,770,631,592,572,106,105,98,0,0.109,46,2,2
3920,560,0.547,669,711,667,538,744,102,190,175,0,0.003,81,2,2
3930,582,0.569,724,568,798,789,795,154,140,129,0,0.043,96,2,2
3940,594,0.581,515,837,593,803,637,161,117,98,0,0.187,65,2,2
3950,596,0.583,673,820,590,737,763,130,189,185,0,0.184,110,2,2
3960,626,0.612,844,794,783,681,536,88,161,135,1,0.211,88,2,2
3970,577,0.564,622,687,729,667,613,186,116,158,0,0.165,47,2,2
3980,523,0.511,713,755,634,560,809,167,147,171,0,0.056,108,2,2
3990,522,0.51,741,620,601,537,840,191,108,84,0,0.189,103,2,2
4000,628,0.614,802,583,582,790,568,80,147,91,1,0.209,89,3,3
4010,542,0.53,652,776,560,818,551,167,104,188,0,0.043,84,3,3
4020,574,0.561,535,609,676,813,794,159,176,192,0,0.181,114,3,3
4030,525,0.513,608,534,538,649,617,84,121,166,0,0.069,110,3,3
4040,576,0.563,713,784,738,664,586,92,111,125,0,0.086,52,3,3
4050,623,0.609,584,633,607,517,593,101,197,112,0,0.004,59,3,3
4060,641,0.627,637,614,661,700,733,107,90,157,1,0.132,68,3,3
4070,646,0.631,646,617,651,571,636,126,112,141,1,0.256,48,3,3
4080,617,0.603,640,745,592,738,704,127,128,196,0,0.187,93,3,3
4090,558,0.545,627,843,781,516,570,92,148,105,0,0.136,78,3,3
4100,577,0.564,804,602,808,692,740,141,96,122,0,0.135,54,3,3
4110,548,0.536,616,781,643,524,809,107,152,199,0,0.167,85,3,3
4120,605,0.591,835,617,732,698,705,108,162,98,0,0.081,95,3,3
4130,534,0.522,638,680,529,556,731,97,130,127,0,0.013,95,3,3
4140,541,0.529,505,703,738,684,791,158,171,195,0,0.196,86,3,3
4150,601,0.587,821,832,544,834,519,143,172,185,0,0.044,96,3,3
4160,583,0.57,539,558,561,631,559,195,154,174,0,0.044,59,3,3
4170,581,0.568,755,548,847,658,623,177,140,199,0,0.01,108,3,3
4180,577,0.564,817,794,813,708,710,143,123,108,0,0.034,88,3,3
4190,528,0.516,719,714,776,563,845,115,185,180,0,0.152,115,3,3
4200,595,0.582,669,768,766,553,515,87,183,138,0,0.048,86,3,3
4210,649,0.634,593,721,703,637,799,90,158,159,1,0.237,110,3,3
4220,634,0.62,845,778,645,817,723,192,141,117,1,0.308,96,3,3
4230,580,0.567,628,672,655,609,768,106,179,86,0,0.013,51,3,3
4240,542,0.53,825,839,839,703,660,107,87,80,0,0.052,66,3,3
4250,589,0.576,595,662,578,504,815,199,125,129,0,0.065,77,3,3
4260,575,0.562,686,731,754,603,576,181,97,81,0,0.05,37,3,3
4270,644,0.63,755,537,675,526,775,91,122,140,1,0.28,60,3,3
4280,580,0.567,846,662,642,752,768,192,114,195,0,0.072,104,3,3
4290,567,0.554,790,585,665,613,682,158,186,137,0,0.125,32,3,3
4300,604,0.59,624,637,838,524,567,140,108,98,0,0.135,72,3,3
4310,580,0.567,652,775,547,710,842,103,90,189,0,0.124,84,3,3
4320,578,0.565,550,648,767,549,745,192,121,163,0,0.119,67,3,3
4330,551,0.539,688,654,554,681,709,199,166,154,0,0.126,50,3,3
4340,606,0.592,558,844,681,838,820,143,150,83,0,0.036,94,3,3
4350,612,0.598,641,611,558,542,706,91,119,197,0,0.192,49,3,3
4360,609,0.595,593,512,821,792,729,145,115,133,0,0.148,55,3,3
4370,627,0.613,798,649,647,507,528,119,169,109,1,0.241,110,3,3
4380,635,0.621,643,817,734,506,544,138,190,135,1,0.195,77,3,3
4390,607,0.593,755,572,678,711,792,185,160,190,0,0.093,86,3,3
4400,614,0.6,721,775,730,808,618,91,128,96,0,0.178,93,3,3
4410,530,0.518,597,570,557,789,750,99,129,181,0,0.02,117,3,3
4420,571,0.558,770,583,792,625,795,151,119,187,0,0.031,85,3,3
4430,629,0.615,691,592,849,555,559,89,118,107,1,0.191,78,3,3
4440,532,0.52,535,600,781,585,503,174,161,143,0,0.173,67,3,3
4450,646,0.631,777,629,530,510,801,175,141,148,1,0.236,93,3,3
4460,647,0.632,737,611,815,842,644,144,198,174,1,0.263,86,3,3
4470,528,0.516,777,588,675,517,605,94,158,142,0,0.113,68,3,3
4480,551,0.539,539,647,717,718,581,156,159,152,0,0.112,92,3,3
4490,557,0.544,710,826,748,726,547,97,95,134,0,0.091,68,3,3
4500,608,0.594,723,817,836,728,576,139,169,93,0,0.046,83,3,3
4510,558,0.545,571,780,832,659,686,181,142,117,0,0.056,82,3,3
4520,615,0.601,699,746,571,817,684,85,157,111,0,0.073,39,3,3
4530,595,0.582,676,814,786,848,754,148,141,131,0,0.005,118,3,3
4540,550,0.538,753,712,749,583,512,124,121,193,0,0.125,78,3,3
4550,600,0.587,772,557,827,718,608,102,125,151,0,0.185,37,3,3
4560,630,0.616,686,768,728,655,688,95,198,81,1,0.223,111,3,3
4570,549,0.537,512,595,720,737,593,161,92,122,0,0.153,114,3,3
4580,631,0.617,554,836,615,642,700,131,153,187,1,0.13,82,3,3
4590,576,0.563,807,636,681,500,543,178,154,177,0,0.047,109,3,3
4600,534,0.522,639,736,571,654,689,91,144,186,0,0.078,71,3,3
4610,622,0.608,670,772,720,712,840,119,102,135,0,0.073,35,3,3
4620,621,0.607,691,809,699,732,726,194,90,167,0,0.066,78,3,3
4630,582,0.569,603,838,655,772,505,98,135,181,0,0.17,57,3,3
4640,638,0.624,792,743,567,713,717,128,122,115,1,0.211,87,3,3
4650,577,0.564,787,604,727,746,687,189,162,137,0,0.089,85,3,3
4660,648,0.633,709,803,795,596,707,193,83,117,1,0.138,56,3,3
4670,595,0.582,786,641,736,524,789,146,103,197,0,0.15,102,3,3
4680,623,0.609,509,710,822,651,504,146,137,106,0,0.157,109,3,3
4690,624,0.61,680,543,781,674,661,166,174,129,0,0.151,113,3,3
4700,606,0.592,675,682,628,745,588,145,109,82,0,0.086,50,3,3
4710,635,0.621,713,793,752,642,749,189,131,158,1,0.246,75,3,3
4720,640,0.626,569,612,611,802,590,97,100,171,1,0.225,115,3,3
4730,559,0.546,741,637,844,679,699,198,154,140,0,0.021,93,3,3
4740,574,0.561,536,555,736,848,696,152,138,191,0,0.148,31,3,3
4750,570,0.557,529,766,607,831,589,156,151,142,0,0.188,93,3,3
4760,641,0.627,593,602,722,685,683,190,113,198,1,0.131,60,3,3
4770,595,0.582,777,539,600,610,820,142,185,133,0,0.165,71,3,3
4780,541,0.529,665,598,707,507,689,126,96,96,0,0.031,119,3,3
4790,600,0.587,577,761,662,513,738,151,140,94,0,0.152,83,3,3
4800,532,0.52,740,744,662,559,505,148,165,137,0,0.084,78,3,3
4810,545,0.533,802,504,519,697,558,143,193,97,0,0.112,33,3,3
4820,533,0.521,512,543,518,562,738,187,114,160,0,0.071,64,3,3
4830,619,0.605,662,621,543,816,644,150,186,129,0,0.089,94,3,3
4840,577,0.564,627,738,823,795,686,159,171,95,0,0.031,91,3,3
4850,609,0.595,783,736,693,786,758,197,87,103,0,0.146,44,3,3
4860,564,0.551,763,570,602,624,812,159,178,109,0,0.063,103,3,3
4870,633,0.619,696,720,559,597,670,124,102,148,1,0.309,35,3,3
4880,627,0.613,503,592,505,787,605,97,94,119,1,0.182,102,3,3
4890,525,0.513,611,822,605,638,798,96,175,83,0,0.079,92,3,3
4900,560,0.547,713,790,521,692,649,191,198,90,0,0.198,106,3,3
4910,522,0.51,815,575,586,769,724,97,192,184,0,0.036,102,3,3
4920,602,0.588,624,674,568,546,755,166,109,104,0,0.026,57,3,3
4930,631,0.617,524,573,705,813,593,198,120,104,1,0.152,107,3,3
4940,567,0.554,725,765,598,510,584,100,165,124,0,0.027,36,3,3
4950,645,0.63,563,757,831,620,797,161,133,154,1,0.235,45,3,3
4960,537,0.525,686,845,643,761,738,127,121,155,0,0.08,89,3,3
4970,649,0.634,814,782,578,571,762,142,190,198,1,0.159,75,3,3
4980,643,0.629,511,640,753,542,516,142,160,199,1,0.283,65,3,3
4990,588,0.575,589,707,791,783,617,172,126,155,0,0.056,59,3,3
5000,533,0.521,570,679,623,792,784,146,94,179,0,0.106,76,3,3
5010,538,0.526,605,520,563,664,526,134,195,108,0,0.147,49,3,3
5020,582,0.569,663,723,771,645,529,124,98,166,0,0.039,63,3,3
5030,581,0.568,720,521,679,828,730,194,98,117,0,0.175,99,3,3
5040,598,0.585,647,508,787,549,837,84,99,166,0,0.072,104,3,3
5050,587,0.574,799,789,576,797,636,185,174,86,0,0.195,97,3,3
5060,647,0.632,662,840,688,838,594,132,111,145,1,0.202,88,3,3
5070,649,0.634,693,815,772,643,515,125,118,196,1,0.258,60,3,3
5080,648,0.633,840,503,826,805,594,160,176,154,1,0.25,94,3,3
5090,625,0.611,698,605,779,759,607,98,105,154,1,0.139,69,3,3
5100,594,0.581,694,511,694,782,681,145,128,95,0,0.115,31,3,3
5110,549,0.537,583,665,783,780,595,89,139,121,0,0.065,69,3,3
5120,624,0.61,541,802,745,707,736,101,136,163,0,0.147,56,3,3
5130,608,0.594,821,511,572,575,845,152,89,175,0,0.006,77,3,3
5140,579,0.566,565,820,623,663,658,136,157,145,0,0.161,58,3,3
5150,620,0.606,655,839,624,779,609,157,180,97,0,0.068,117,3,3
5160,647,0.632,813,831,649,535,672,115,101,157,1,0.319,109,3,3
5170,615,0.601,663,647,517,793,694,102,175,188,0,0.044,45,3,3
5180,623,0.609,742,730,705,697,836,188,166,93,0,0.069,90,3,3
5190,551,0.539,514,543,668,809,543,177,84,188,0,0.08,56,3,3
5200,623,0.609,755,705,834,542,744,110,178,96,0,0.03,112,3,3
5210,551,0.539,750,711,790,632,700,108,149,104,0,0.133,51,3,3
5220,588,0.575,718,588,571,746,628,163,123,166,0,0.166,104,3,3
5230,573,0.56,843,553,717,515,598,99,125,146,0,0.064,94,3,3
5240,630,0.616,628,836,693,839,825,87,108,191,1,0.193,80,3,3
5250,627,0.613,703,711,608,775,572,118,83,194,1,0.266,48,3,3
5260,605,0.591,551,610,841,542,710,151,195,151,0,0.105,71,3,3
5270,634,0.62,525,798,576,636,519,135,162,191,1,0.315,68,3,3
5280,530,0.518,653,541,510,793,597,122,98,143,0,0.05,35,3,3
5290,632,0.618,719,564,731,827,551,197,126,199,1,0.248,36,3,3
5300,580,0.567,823,653,639,550,616,116,125,132,0,0.185,117,3,3
5310,532,0.52,588,617,553,615,617,83,154,175,0,0.135,78,3,3
5320,641,0.627,510,847,714,778,527,186,190,136,1,0.283,55,3,3
5330,548,0.536,663,769,833,534,785,171,96,146,0,0.023,109,3,3
5340,612,0.598,672,578,609,716,605,126,132,143,0,0.091,67,3,3
5350,526,0.514,777,836,709,668,829,89,136,86,0,0.08,79,3,3
5360,571,0.558,660,500,735,687,503,96,83,122,0,0.043,119,3,3
5370,590,0.577,677,688,790,507,752,103,162,115,0,0.106,79,3,3
5380,562,0.549,782,531,833,645,655,108,95,178,0,0.174,76,3,3
5390,550,0.538,759,516,538,803,538,184,83,109,0,0.063,59,3,3
5400,585,0.572,607,767,721,791,517,169,132,150,0,0.065,30,3,3
5410,609,0.595,586,589,736,569,543,151,103,165,0,0.103,48,3,3
5420,614,0.6,753,529,748,532,728,91,197,173,0,0.068,56,3,3
5430,595,0.582,746,528,660,734,689,196,94,81,0,0.005,81,3,3
5440,537,0.525,758,634,670,709,735,117,116,137,0,0.167,62,3,3
5450,614,0.6,510,567,709,695,597,172,167,101,0,0.165,95,3,3
5460,544,0.532,684,584,554,750,643,174,93,118,0,0.083,57,3,3
5470,638,0.624,764,649,714,696,541,132,175,138,1,0.229,103,3,3
5480,641,0.627,770,622,838,765,847,108,158,114,1,0.197,35,3,3
5490,557,0.544,576,848,646,566,507,198,163,126,0,0.001,33,3,3
5500,564,0.551,635,842,515,832,694,191,88,139,0,0.192,107,3,3
5510,590,0.577,514,826,601,725,777,103,192,180,0,0.009,73,3,3
5520,629,0.615,699,805,511,844,687,105,189,191,1,0.169,107,3,3
5530,640,0.626,778,670,633,524,517,141,92,122,1,0.177,107,3,3
5540,578,0.565,818,591,678,555,654,111,190,88,0,0.116,113,3,3
5550,587,0.574,801,748,822,505,779,127,182,173,0,0.047,74,3,3
5560,544,0.532,647,617,837,837,565,153,198,124,0,0.184,76,3,3
5570,633,0.619,610,748,702,646,534,182,132,105,1,0.286,43,3,3
5580,570,0.557,713,650,774,837,575,134,171,171,0,0.116,89,3,3
5590,547,0.535,679,752,625,676,536,105,178,177,0,0.11,69,3,3
5600,596,0.583,625,842,809,649,515,107,191,114,0,0.199,89,3,3
5610,591,0.578,735,713,584,781,731,164,104,184,0,0.071,94,3,3
5620,634,0.62,563,842,657,576,645,166,158,176,1,0.214,50,3,3
5630,610,0.596,800,587,802,667,669,86,129,127,0,0.14,113,3,3
5640,610,0.596,636,744,608,812,786,100,169,119,0,0.098,74,3,3
5650,606,0.592,647,600,745,616,591,96,107,120,0,0.058,95,3,3
5660,560,0.547,633,830,748,537,574,93,145,119,0,0.035,32,3,3
5670,618,0.604,724,651,518,645,740,195,167,188,0,0.179,64,3,3
5680,645,0.63,844,725,720,710,524,95,133,194,1,0.234,102,3,3
5690,599,0.586,735,533,844,544,633,100,149,175,0,0.035,77,3,3
5700,550,0.538,509,529,743,773,587,195,152,174,0,0.077,44,3,3
5710,528,0.516,608,636,653,708,771,94,178,131,0,0.092,98,3,3
5720,539,0.527,578,645,610,757,592,92,83,121,0,0.042,103,3,3
5730,624,0.61,507,566,690,755,508,173,196,90,0,0.172,71,3,3
5740,639,0.625,640,767,536,573,572,131,150,81,1,0.306,85,3,3
5750,622,0.608,795,819,840,650,656,157,169,130,0,0.153,98,3,3
5760,608,0.594,786,775,735,682,708,188,81,104,0,0.086,42,3,3
5770,625,0.611,569,694,685,598,581,154,197,163,1,0.247,93,3,3
5780,578,0.565,817,643,715,823,514,168,187,134,0,0.169,64,3,3
5790,621,0.607,599,506,529,804,643,190,197,183,0,0.05,80,3,3
5800,599,0.586,582,541,772,690,672,156,86,106,0,0.153,39,3,3
5810,525,0.513,714,633,784,625,836,125,103,154,0,0.049,55,3,3
5820,645,0.63,783,574,665,688,577,130,169,127,1,0.257,50,3,3
5830,622,0.608,721,814,827,678,775,191,175,165,0,0.161,88,3,3
5840,628,0.614,656,690,699,811,695,114,82,197,1,0.263,36,3,3
5850,606,0.592,540,622,830,797,677,142,179,116,0,0.121,88,3,3
5860,567,0.554,723,502,674,598,615,93,142,191,0,0.073,90,3,3
5870,536,0.524,523,615,650,837,549,197,157,193,0,0.014,108,3,3
5880,546,0.534,770,549,791,746,763,158,82,141,0,0.173,76,3,3
5890,617,0.603,688,755,721,740,768,80,113,141,0,0.071,108,3,3
5900,640,0.626,848,597,581,691,752,104,117,93,1,0.199,37,3,3
5910,649,0.634,708,588,555,593,592,163,164,140,1,0.159,51,3,3
5920,535,0.523,805,621,627,612,772,159,137,198,0,0.186,31,3,3
5930,613,0.599,580,824,568,647,515,130,184,116,0,0.084,102,3,3
5940,585,0.572,764,599,841,819,713,101,113,134,0,0.024,58,3,3
5950,629,0.615,596,517,826,596,500,167,83,83,1,0.135,111,3,3
5960,578,0.565,531,660,783,605,604,134,179,139,0,0.022,99,3,3
5970,553,0.541,586,555,612,512,517,133,156,192,0,0.135,72,3,3
5980,598,0.585,645,681,785,749,813,147,146,150,0,0.197,47,3,3
5990,559,0.546,569,692,567,804,551,193,186,108,0,0.107,50,3,3
6000,528,0.516,750,831,797,683,678,149,99,167,0,0.0,56,4,4
6010,584,0.571,681,740,523,582,818,136,134,139,0,0.075,91,4,4
6020,541,0.529,711,625,541,597,530,109,191,97,0,0.063,46,4,4
6030,629,0.615,777,555,556,790,613,80,131,164,1,0.136,99,4,4
6040,648,0.633,718,776,515,560,553,119,105,159,1,0.287,94,4,4
6050,536,0.524,686,522,680,826,607,158,113,125,0,0.151,97,4,4
6060,535,0.523,826,595,646,501,509,129,160,180,0,0.159,41,4,4
6070,551,0.539,839,628,738,557,697,162,97,85,0,0.037,74,4,4
6080,542,0.53,834,543,526,781,596,158,115,188,0,0.078,84,4,4
6090,588,0.575,816,629,554,596,835,166,117,198,0,0.155,109,4,4
6100,554,0.542,578,566,842,533,596,120,120,102,0,0.177,100,4,4
6110,551,0.539,786,581,542,604,500,140,93,131,0,0.071,35,4,4
6120,590,0.577,589,725,657,727,625,139,160,176,0,0.194,103,4,4
6130,570,0.557,703,555,707,540,531,94,141,106,0,0.041,57,4,4
6140,649,0.634,626,791,613,698,512,94,168,166,1,0.125,89,4,4
6150,593,0.58,524,600,675,616,665,120,124,167,0,0.041,69,4,4
6160,616,0.602,644,715,728,812,629,175,141,167,0,0.069,38,4,4
6170,536,0.524,616,805,593,667,702,164,100,97,0,0.056,84,4,4
6180,593,0.58,773,541,711,600,544,161,96,152,0,0.152,43,4,4
6190,601,0.587,546,606,607,764,704,158,106,94,0,0.017,48,4,4
6200,545,0.533,716,653,653,673,591,128,161,175,0,0.038,82,4,4
6210,561,0.548,774,772,575,676,683,142,82,186,0,0.17,78,4,4
6220,618,0.604,699,807,617,762,545,125,179,95,0,0.169,53,4,4
6230,581,0.568,628,548,524,765,617,159,95,137,0,0.15,101,4,4
6240,611,0.597,633,647,835,570,732,157,122,105,0,0.119,119,4,4
6250,545,0.533,620,800,711,562,567,105,154,81,0,0.161,43,4,4
6260,568,0.555,639,717,543,768,577,167,177,187,0,0.102,55,4,4
6270,567,0.554,565,733,586,578,704,102,160,127,0,0.031,31,4,4
6280,565,0.552,682,767,795,821,599,157,95,162,0,0.187,63,4,4
6290,619,0.605,777,517,511,679,622,197,173,196,0,0.038,80,4,4
6300,567,0.554,518,761,583,654,552,186,180,127,0,0.17,36,4,4
6310,530,0.518,642,691,568,522,680,116,88,94,0,0.039,32,4,4
6320,536,0.524,653,827,648,766,827,185,167,114,0,0.053,43,4,4
6330,529,0.517,639,793,618,737,533,120,89,96,0,0.158,46,4,4
6340,634,0.62,756,767,503,605,584,165,83,161,1,0.145,98,4,4
6350,531,0.519,580,829,761,624,806,90,142,136,0,0.098,41,4,4
6360,527,0.515,749,638,623,808,727,89,164,163,0,0.155,37,4,4
6370,625,0.611,752,513,739,741,841,100,187,129,1,0.299,68,4,4
6380,606,0.592,634,628,793,745,688,123,165,123,0,0.184,103,4,4
6390,641,0.627,644,550,741,793,550,89,199,151,1,0.224,50,4,4
6400,604,0.59,556,538,788,517,719,136,195,175,0,0.048,105,4,4
6410,546,0.534,573,609,679,531,733,105,104,154,0,0.007,52,4,4
6420,645,0.63,842,786,563,731,788,164,81,97,1,0.204,76,4,4
6430,603,0.589,790,745,609,753,587,151,109,123,0,0.02,82,4,4
6440,532,0.52,795,588,823,541,709,180,173,98,0,0.152,87,4,4
6450,573,0.56,707,820,639,779,533,132,87,97,0,0.109,86,4,4
6460,532,0.52,838,784,758,589,603,137,155,81,0,0.149,104,4,4
6470,601,0.587,576,757,626,781,587,155,95,102,0,0.149,69,4,4
6480,592,0.579,531,770,504,829,807,156,120,132,0,0.169,79,4,4
6490,646,0.631,762,539,754,642,739,179,164,149,1,0.162,94,4,4
6500,627,0.613,525,650,720,840,736,188,192,170,1,0.161,69,4,4
6510,642,0.628,643,688,754,567,603,159,110,132,1,0.122,54,4,4
6520,609,0.595,755,719,508,511,824,133,195,133,0,0.166,57,4,4
6530,629,0.615,725,832,602,605,557,157,154,121,1,0.175,67,4,4
6540,552,0.54,570,555,604,699,600,130,153,122,0,0.148,44,4,4
6550,524,0.512,720,582,681,806,509,91,197,83,0,0.009,47,4,4
6560,555,0.543,780,714,597,600,508,140,132,97,0,0.19,72,4,4
6570,582,0.569,620,725,604,759,848,120,124,129,0,0.058,108,4,4
6580,599,0.586,575,615,568,733,500,118,175,169,0,0.08,46,4,4
6590,610,0.596,843,673,669,745,589,128,141,117,0,0.084,52,4,4
6600,578,0.565,823,698,714,548,731,198,174,190,0,0.15,60,4,4
6610,567,0.554,550,798,597,715,676,169,159,136,0,0.173,106,4,4
6620,632,0.618,841,613,741,623,804,155,134,164,1,0.265,85,4,4
6630,563,0.55,685,842,745,583,706,102,107,95,0,0.08,66,4,4
6640,556,0.543,832,544,705,561,807,98,188,123,0,0.002,36,4,4
6650,636,0.622,567,533,693,824,554,89,175,121,1,0.156,70,4,4
6660,641,0.627,509,627,678,692,591,192,182,157,1,0.273,114,4,4
6670,568,0.555,764,644,568,557,684,141,174,131,0,0.187,90,4,4
6680,582,0.569,646,805,660,640,833,199,176,141,0,0.107,72,4,4
6690,641,0.627,607,765,594,761,812,80,150,137,1,0.309,50,4,4
6700,599,0.586,811,737,681,524,655,84,199,100,0,0.065,47,4,4
6710,576,0.563,592,518,692,736,776,178,184,119,0,0.146,96,4,4
6720,574,0.561,671,608,683,697,586,152,160,145,0,0.19,48,4,4
6730,637,0.623,690,541,541,814,775,152,96,106,1,0.227,76,4,4
6740,581,0.568,599,518,516,824,745,150,160,118,0,0.019,65,4,4
6750,548,0.536,695,806,651,513,824,97,121,136,0,0.122,112,4,4
6760,536,0.524,785,843,702,598,778,160,80,158,0,0.086,61,4,4
6770,534,0.522,687,713,782,710,575,99,144,164,0,0.15,78,4,4
6780,529,0.517,546,814,595,602,841,97,191,125,0,0.114,61,4,4
6790,537,0.525,666,581,571,809,753,113,150,115,0,0.026,47,4,4
6800,554,0.542,581,719,657,503,666,163,143,104,0,0.064,57,4,4
6810,542,0.53,803,665,810,567,587,168,80,86,0,0.01,86,4,4
6820,625,0.611,632,607,677,797,645,145,153,158,1,0.168,46,4,4
6830,581,0.568,796,751,618,661,697,193,181,124,0,0.056,87,4,4
6840,563,0.55,770,577,825,677,502,165,165,153,0,0.015,80,4,4
6850,595,0.582,592,675,644,506,768,199,145,83,0,0.058,39,4,4
6860,536,0.524,551,633,710,824,718,156,162,100,0,0.173,53,4,4
6870,522,0.51,823,667,675,809,790,174,135,187,0,0.156,118,4,4
6880,587,0.574,801,833,640,654,761,96,115,183,0,0.14,110,4,4
6890,596,0.583,679,565,807,847,670,169,101,190,0,0.172,84,4,4
6900,588,0.575,583,602,538,512,796,136,132,188,0,0.106,41,4,4
6910,616,0.602,556,539,835,627,672,114,82,199,0,0.104,34,4,4
6920,645,0.63,826,616,683,615,661,146,151,110,1,0.21,104,4,4
6930,585,0.572,569,796,519,725,698,118,96,124,0,0.033,40,4,4
6940,610,0.596,737,569,665,629,713,163,168,158,0,0.115,101,4,4
6950,571,0.558,788,777,613,738,632,182,97,117,0,0.087,66,4,4
6960,583,0.57,637,578,669,622,675,123,161,166,0,0.021,45,4,4
6970,617,0.603,655,501,849,668,814,148,198,171,0,0.026,82,4,4
6980,543,0.531,688,846,849,813,627,86,121,126,0,0.027,82,4,4
6990,572,0.559,723,653,547,646,563,172,133,130,0,0.2,68,4,4
7000,522,0.51,563,528,510,596,702,106,176,100,0,0.195,68,4,4
7010,565,0.552,565,590,663,610,837,144,142,178,0,0.13,64,4,4
7020,622,0.608,780,542,583,690,550,81,161,187,0,0.165,93,4,4
7030,528,0.516,757,687,729,688,509,193,155,115,0,0.013,114,4,4
7040,589,0.576,676,717,688,845,729,187,105,151,0,0.025,34,4,4
7050,642,0.628,643,756,643,758,546,174,92,199,1,0.212,109,4,4
7060,585,0.572,654,665,589,685,817,181,125,168,0,0.07,40,4,4
7070,616,0.602,616,698,819,520,699,194,197,142,0,0.152,114,4,4
7080,539,0.527,763,557,801,530,748,172,191,88,0,0.137,44,4,4
7090,548,0.536,579,791,583,536,841,150,102,120,0,0.105,109,4,4
7100,533,0.521,724,572,748,590,715,156,169,108,0,0.052,80,4,4
7110,591,0.578,714,720,541,634,541,115,184,106,0,0.026,87,4,4
7120,544,0.532,572,628,586,829,652,133,146,85,0,0.124,87,4,4
7130,585,0.572,813,581,586,501,703,101,116,99,0,0.057,53,4,4
7140,584,0.571,708,750,616,615,736,173,184,190,0,0.142,32,4,4
7150,594,0.581,715,800,832,523,534,103,107,179,0,0.042,109,4,4
7160,578,0.565,742,706,770,748,766,144,158,169,0,0.09,97,4,4
7170,594,0.581,602,796,677,714,814,118,82,155,0,0.176,36,4,4
7180,620,0.606,675,578,501,631,775,193,196,115,0,0.135,61,4,4
7190,520,0.508,687,555,534,611,785,133,115,134,0,0.103,118,4,4
7200,602,0.588,564,824,627,806,521,167,186,188,0,0.109,82,4,4
7210,587,0.574,791,679,680,668,521,145,100,179,0,0.126,73,4,4
7220,558,0.545,784,809,589,584,772,159,139,110,0,0.085,102,4,4
7230,568,0.555,600,501,743,675,737,93,138,176,0,0.137,87,4,4
7240,521,0.509,742,796,710,622,728,161,95,83,0,0.098,41,4,4
7250,533,0.521,746,511,836,605,531,153,122,160,0,0.175,98,4,4
7260,619,0.605,645,508,561,684,528,193,157,104,0,0.063,44,4,4
7270,598,0.585,848,759,581,741,671,182,159,154,0,0.196,43,4,4
7280,633,0.619,561,819,601,709,754,99,137,191,1,0.281,118,4,4
7290,638,0.624,591,551,792,507,799,177,187,84,1,0.315,98,4,4
7300,551,0.539,788,625,566,529,613,155,108,82,0,0.076,119,4,4
